1,56185,192.168.1.1,53,17,1,72,1,88,72,72,72,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,88,0,0,0,0,72,88,0,0
1,52149,192.168.1.1,53,17,1,66,1,98,66,66,66,0,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,98,0,0,0,0,66,98,0,0
1,53406,192.168.1.1,53,17,1,73,1,89,73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,89,0,0,0,0,73,89,0,0
1,61465,192.168.1.1,53,17,1,66,1,94,66,66,66,0,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,94,0,0,0,0,66,94,0,0
1,61099,192.168.1.1,53,17,1,60,1,76,60,60,60,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,76,0,0,0,0,60,76,0,0
1,64163,192.168.1.1,53,17,2,138,2,202,69,69,69,0,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,138,2,202,0,0,0,0,138,202,0,0
1,55971,192.168.1.1,53,17,2,116,2,148,58,58,58,0,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,116,2,148,0,0,0,0,116,148,0,0
1,50244,192.168.1.1,53,17,1,63,1,145,63,63,63,0,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,145,0,0,0,0,63,145,0,0
1,51321,192.168.1.1,53,17,2,150,2,182,75,75,75,0,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150,2,182,0,0,0,0,150,182,0,0
1,52208,192.168.1.1,53,17,1,69,1,85,69,69,69,0,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1,85,0,0,0,0,69,85,0,0
1,52266,192.168.1.1,53,17,2,142,2,198,71,71,71,0,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142,2,198,0,0,0,0,142,198,0,0
1,61677,192.168.1.1,53,17,1,73,1,89,73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,89,0,0,0,0,73,89,0,0
1,56500,192.168.1.1,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,77,0,0,0,0,61,77,0,0
1,51590,192.168.1.1,53,17,1,60,1,138,60,60,60,0,138,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,138,0,0,0,0,60,138,0,0
1,52017,192.168.1.1,53,17,2,128,2,256,64,64,64,0,128,128,128,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,128,2,256,0,0,0,0,128,256,0,0
1,65529,192.168.1.1,53,17,1,82,1,98,82,82,82,0,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,1,98,0,0,0,0,82,98,0,0
1,59889,192.168.1.1,53,17,1,63,1,115,63,63,63,0,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,115,0,0,0,0,63,115,0,0
1,8146,94.130.143.162,443,6,34,3599,34,10420,40,105,988,184,40,306,1492,372,1,1,9,2,2,1,9,2,47,47,47,47,0,0,0,0,0,34,3599,34,10420,11,27,0,0,1396,1372,0,0
1,8163,40.69.223.39,443,6,13,1865,12,7627,40,143,783,204,40,635,1492,664,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,13,1865,12,7627,6,6,0,0,532,492,0,0
1,64179,192.168.1.1,53,17,1,66,1,82,66,66,66,0,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,82,0,0,0,0,66,82,0,0
1,51637,192.168.1.1,53,17,1,66,1,126,66,66,66,0,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,126,0,0,0,0,66,126,0,0
1,57557,192.168.1.1,53,17,1,73,1,89,73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,89,0,0,0,0,73,89,0,0
1,49752,192.168.1.1,53,17,1,63,1,91,63,63,63,0,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,91,0,0,0,0,63,91,0,0
1,58232,192.168.1.1,53,17,2,134,2,166,67,67,67,0,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,2,166,0,0,0,0,134,166,0,0
1,52438,192.168.1.1,53,17,1,61,1,104,61,61,61,0,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,104,0,0,0,0,61,104,0,0
1,8154,5.9.58.111,45791,6,9,527,8,1972,40,58,116,30,40,246,388,156,1,4,27,9,1,5,27,9,35,35,35,35,0,0,0,0,0,9,527,8,1972,2,6,0,0,384,332,0,1
1,63867,192.168.1.1,53,17,2,146,2,178,73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,146,2,178,0,0,0,0,146,178,0,0
1,8028,46.4.119.208,45550,6,26,2150,23,6063,40,82,283,89,40,263,404,131,33,19,124,28,3,22,124,29,495,495,495,495,0,0,0,0,0,26,2150,23,6063,5,19,0,0,1064,944,0,1
1,55780,192.168.1.1,53,17,2,144,2,200,72,72,72,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144,2,200,0,0,0,0,144,200,0,0
1,53507,192.168.1.1,53,17,1,63,1,95,63,63,63,0,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,95,0,0,0,0,63,95,0,0
1,8151,94.130.143.162,443,6,17,2432,16,6041,40,143,995,254,40,377,1492,490,1,2,10,3,8,2,11,4,37,37,37,37,0,0,0,0,0,17,2432,16,6041,7,11,0,0,692,652,0,0
1,50952,192.168.1.1,53,17,1,68,1,244,68,68,68,0,244,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,244,0,0,0,0,68,244,0,0
1,61914,192.168.1.1,53,17,2,126,2,342,63,63,63,0,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,126,2,342,0,0,0,0,126,342,0,0
1,53540,192.168.1.1,53,17,1,71,1,87,71,71,71,0,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,87,0,0,0,0,71,87,0,0
1,61838,192.168.1.1,53,17,1,69,1,97,69,69,69,0,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1,97,0,0,0,0,69,97,0,0
1,60168,192.168.1.1,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,77,0,0,0,0,61,77,0,0
1,53658,192.168.1.1,53,17,1,56,1,140,56,56,56,0,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,140,0,0,0,0,56,140,0,0
1,50546,192.168.1.1,53,17,2,126,2,238,63,63,63,0,119,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,126,2,238,0,0,0,0,126,238,0,0
1,57586,192.168.1.1,53,17,1,60,1,97,60,60,60,0,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,97,0,0,0,0,60,97,0,0
1,53360,192.168.1.1,53,17,1,60,1,88,60,60,60,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,88,0,0,0,0,60,88,0,0
1,49496,192.168.1.1,53,17,1,69,1,155,69,69,69,0,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1,155,0,0,0,0,69,155,0,0
1,59838,192.168.1.1,53,17,1,56,1,88,56,56,56,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,88,0,0,0,0,56,88,0,0
1,8119,172.217.29.106,443,6,21,2534,24,5679,40,120,557,121,40,236,1470,359,0,4,46,11,0,3,46,11,86,86,86,86,0,0,0,0,0,21,2534,24,5679,13,13,0,0,852,972,0,0
1,49493,192.168.1.1,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,77,0,0,0,0,61,77,0,0
1,58167,192.168.1.1,53,17,2,124,2,218,62,62,62,0,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,2,218,0,0,0,0,124,218,0,0
1,8148,157.240.12.16,443,6,28,2250,31,30922,40,80,566,109,40,997,1450,629,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,28,2250,31,30922,6,9,0,0,1144,1252,0,0
1,49783,192.168.1.1,53,17,2,144,2,200,72,72,72,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144,2,200,0,0,0,0,144,200,0,0
1,57459,192.168.1.1,53,17,2,124,1,229,62,62,62,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,1,229,0,0,0,0,124,229,0,0
1,50996,192.168.1.1,53,17,1,71,1,87,71,71,71,0,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,87,0,0,0,0,71,87,0,0
1,61135,192.168.1.1,53,17,2,138,2,194,69,69,69,0,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,138,2,194,0,0,0,0,138,194,0,0
1,8104,172.217.29.100,443,6,199,15110,307,325651,40,75,1131,113,40,1060,1470,612,0,0,45,3,0,0,45,3,108,108,108,108,0,0,0,0,0,199,15110,307,325651,49,81,0,0,8020,12292,0,0
1,56399,192.168.1.1,53,17,1,75,1,186,75,75,75,0,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,186,0,0,0,0,75,186,0,0
1,60696,192.168.1.1,53,17,2,150,2,372,75,75,75,0,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150,2,372,0,0,0,0,150,372,0,0
1,56018,192.168.1.1,53,17,1,77,1,188,77,77,77,0,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1,188,0,0,0,0,77,188,0,0
1,59853,192.168.1.1,53,17,2,140,2,260,70,70,70,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,2,260,0,0,0,0,140,260,0,0
1,63626,192.168.1.1,53,17,1,81,1,161,81,81,81,0,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,1,161,0,0,0,0,81,161,0,0
1,50175,192.168.1.1,53,17,1,63,1,79,63,63,63,0,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,79,0,0,0,0,63,79,0,0
1,60662,192.168.1.1,53,17,1,82,1,110,82,82,82,0,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,1,110,0,0,0,0,82,110,0,0
1,59602,192.168.1.1,53,17,1,71,1,87,71,71,71,0,87,87,87,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,71,1,87,0,0,0,0,71,87,0,0
1,60352,192.168.1.1,53,17,1,75,1,103,75,75,75,0,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,103,0,0,0,0,75,103,0,0
1,50700,192.168.1.1,53,17,1,63,1,79,63,63,63,0,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,79,0,0,0,0,63,79,0,0
1,50491,192.168.1.1,53,17,1,79,1,95,79,79,79,0,95,95,95,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,79,1,95,0,0,0,0,79,95,0,0
1,61541,192.168.1.1,53,17,2,144,2,256,72,72,72,0,128,128,128,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,144,2,256,0,0,0,0,144,256,0,0
1,8120,172.217.29.110,80,6,17,2703,16,950,40,159,1040,331,40,59,123,25,1,7,11,4,10,8,11,4,120,120,120,120,0,0,0,0,0,17,2703,16,950,2,2,0,0,692,784,0,0
1,50083,192.168.1.1,53,17,1,68,1,112,68,68,68,0,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,112,0,0,0,0,68,112,0,0
1,63372,192.168.1.1,53,17,2,140,2,260,70,70,70,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,2,260,0,0,0,0,140,260,0,0
1,57063,192.168.1.1,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,105,0,0,0,0,65,105,0,0
1,56920,192.168.1.1,53,17,1,63,1,91,63,63,63,0,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,91,0,0,0,0,63,91,0,0
1,49746,192.168.1.1,53,17,1,60,1,76,60,60,60,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,76,0,0,0,0,60,76,0,0
1,51491,192.168.1.1,53,17,1,63,1,162,63,63,63,0,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,162,0,0,0,0,63,162,0,0
1,57665,192.168.1.1,53,17,1,73,1,101,73,73,73,0,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,101,0,0,0,0,73,101,0,0
1,8145,88.99.142.163,443,6,28,3111,35,29703,40,111,995,199,40,848,1492,642,1,1,18,4,0,1,18,3,34,34,34,34,0,0,0,0,0,28,3111,35,29703,12,13,0,0,1132,1424,0,0
1,59178,192.168.1.1,53,17,1,56,1,88,56,56,56,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,88,0,0,0,0,56,88,0,0
1,61254,192.168.1.1,53,17,1,69,1,85,69,69,69,0,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1,85,0,0,0,0,69,85,0,0
1,49715,192.168.1.1,53,17,1,67,1,95,67,67,67,0,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,95,0,0,0,0,67,95,0,0
1,58190,192.168.1.1,53,17,1,63,1,95,63,63,63,0,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,95,0,0,0,0,63,95,0,0
1,8152,104.16.88.20,443,6,258,22935,236,228824,40,88,557,52,40,969,1492,675,0,0,13,0,0,0,13,0,15,15,15,15,0,0,0,0,0,258,22935,236,228824,157,33,0,0,10332,9452,0,0
1,56929,192.168.1.1,53,17,1,66,1,82,66,66,66,0,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,82,0,0,0,0,66,82,0,0
1,64336,192.168.1.1,53,17,1,62,1,109,62,62,62,0,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,109,0,0,0,0,62,109,0,0
1,63706,192.168.1.1,53,17,2,144,2,256,72,72,72,0,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144,2,256,0,0,0,0,144,256,0,0
1,64404,192.168.1.1,53,17,1,65,1,105,65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,105,0,0,0,0,65,105,0,0
1,51649,192.168.1.1,53,17,2,132,2,236,66,66,66,0,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,132,2,236,0,0,0,0,132,236,0,0
1,61072,192.168.1.1,53,17,2,124,2,332,62,62,62,0,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,2,332,0,0,0,0,124,332,0,0
1,61610,192.168.1.1,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,77,0,0,0,0,61,77,0,0
1,49554,192.168.1.1,53,17,2,142,2,366,71,71,71,0,183,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142,2,366,0,0,0,0,142,366,0,0
1,62497,192.168.1.1,53,17,1,61,1,89,61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,89,0,0,0,0,61,89,0,0
1,59013,192.168.1.1,53,17,2,124,2,270,62,62,62,0,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,2,270,0,0,0,0,124,270,0,0
1,60687,192.168.1.1,53,17,1,70,1,130,70,70,70,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,130,0,0,0,0,70,130,0,0
1,53126,192.168.1.1,53,17,1,66,1,114,66,66,66,0,114,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,114,0,0,0,0,66,114,0,0
1,63849,192.168.1.1,53,17,1,61,1,89,61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,89,0,0,0,0,61,89,0,0
1,58481,192.168.1.1,53,17,1,61,1,104,61,61,61,0,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,104,0,0,0,0,61,104,0,0
1,62605,192.168.1.1,53,17,1,72,1,100,72,72,72,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,100,0,0,0,0,72,100,0,0
1,51047,192.168.1.1,53,17,1,60,1,76,60,60,60,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,76,0,0,0,0,60,76,0,0
1,59199,192.168.1.1,53,17,2,162,2,442,81,81,81,0,221,221,221,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,162,2,442,0,0,0,0,162,442,0,0
1,53503,192.168.1.1,53,17,1,63,1,115,63,63,63,0,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,115,0,0,0,0,63,115,0,0
1,65418,192.168.1.1,53,17,2,132,2,236,66,66,66,0,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,132,2,236,0,0,0,0,132,236,0,0
1,64218,192.168.1.1,53,17,1,75,1,103,75,75,75,0,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,103,0,0,0,0,75,103,0,0
1,55586,192.168.1.1,53,17,1,71,1,180,71,71,71,0,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,180,0,0,0,0,71,180,0,0
1,8110,216.58.202.226,443,6,14,2339,13,1328,40,167,824,242,40,102,397,98,0,9,58,21,59,9,59,22,117,117,117,117,0,0,0,0,0,14,2339,13,1328,8,8,0,0,572,532,0,0
1,64732,192.168.1.1,53,17,1,73,1,114,73,73,73,0,114,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,114,0,0,0,0,73,114,0,0
1,62751,192.168.1.1,53,17,1,64,1,128,64,64,64,0,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,128,0,0,0,0,64,128,0,0
1,51299,192.168.1.1,53,17,1,73,1,101,73,73,73,0,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,101,0,0,0,0,73,101,0,0
1,63000,192.168.1.1,53,17,2,170,2,400,85,85,85,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,170,2,400,0,0,0,0,170,400,0,0
1,53756,192.168.1.1,53,17,1,64,1,194,64,64,64,0,194,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,194,0,0,0,0,64,194,0,0
1,52005,192.168.1.1,53,17,1,75,1,131,75,75,75,0,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,131,0,0,0,0,75,131,0,0
1,50326,192.168.1.1,53,17,2,132,2,294,66,66,66,0,147,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,132,2,294,0,0,0,0,132,294,0,0
1,62882,192.168.1.1,53,17,1,63,1,127,63,63,63,0,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,127,0,0,0,0,63,127,0,0
1,53054,192.168.1.1,53,17,1,80,1,175,80,80,80,0,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,175,0,0,0,0,80,175,0,0
1,63920,192.168.1.1,53,17,1,64,1,145,64,64,64,0,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,145,0,0,0,0,64,145,0,0
1,64129,192.168.1.1,53,17,2,128,2,290,64,64,64,0,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,2,290,0,0,0,0,128,290,0,0
192.168.1.13,50190,91.189.89.198,123,17,2,152,2,152,76,76,76,0,76,76,76,0,96,96,96,0,95,95,95,0,96,96,96,96,0,0,0,0,0,2,152,2,152,0,0,0,0,152,152,4,0
1,60596,192.168.1.1,53,17,1,62,1,157,62,62,62,0,157,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,157,0,0,0,0,62,157,0,0
1,8109,172.217.29.99,443,6,12,1436,10,813,40,119,614,163,40,81,196,47,1,10,58,23,1,13,59,25,118,118,118,118,0,0,0,0,0,12,1436,10,813,6,6,0,0,504,412,0,0
1,57842,192.168.1.1,53,17,1,79,1,107,79,79,79,0,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,107,0,0,0,0,79,107,0,0
1,59258,192.168.1.1,53,17,1,66,1,130,66,66,66,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,130,0,0,0,0,66,130,0,0
1,56887,192.168.1.1,53,17,1,62,1,229,62,62,62,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,229,0,0,0,0,62,229,0,0
1,62399,192.168.1.1,53,17,1,74,1,138,74,74,74,0,138,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,1,138,0,0,0,0,74,138,0,0
1,64048,192.168.1.1,53,17,1,64,1,145,64,64,64,0,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,145,0,0,0,0,64,145,0,0
1,55723,192.168.1.1,53,17,1,72,1,88,72,72,72,0,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,88,0,0,0,0,72,88,0,0
1,62242,192.168.1.1,53,17,1,79,1,95,79,79,79,0,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,95,0,0,0,0,79,95,0,0
1,63165,192.168.1.1,53,17,1,66,1,130,66,66,66,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,130,0,0,0,0,66,130,0,0
1,49915,192.168.1.1,53,17,2,162,2,322,81,81,81,0,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162,2,322,0,0,0,0,162,322,0,0
1,60190,192.168.1.1,53,17,1,60,1,162,60,60,60,0,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,162,0,0,0,0,60,162,0,0
1,60764,192.168.1.1,53,17,1,74,1,298,74,74,74,0,298,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,1,298,0,0,0,0,74,298,0,0
1,61173,192.168.1.1,53,17,1,67,1,116,67,67,67,0,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,116,0,0,0,0,67,116,0,0
1,8149,157.240.12.38,443,6,12,2664,13,1664,40,222,978,298,40,128,256,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2664,13,1664,6,9,0,0,504,532,0,0
1,53013,192.168.1.1,53,17,1,70,1,130,70,70,70,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,130,0,0,0,0,70,130,0,0
1,56179,192.168.1.1,53,17,1,67,1,123,67,67,67,0,123,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,123,0,0,0,0,67,123,0,0
1,57866,192.168.1.1,53,17,2,140,2,214,70,70,70,0,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,2,214,0,0,0,0,140,214,0,0
1,8032,46.4.119.208,45560,6,25,2608,18,3983,40,104,283,104,40,221,404,135,57,19,87,26,2,28,88,27,478,478,478,478,0,0,0,0,0,25,2608,18,3983,7,16,0,0,1036,732,0,1
1,58143,192.168.1.1,53,17,1,66,1,148,66,66,66,0,148,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,148,0,0,0,0,66,148,0,0
1,63235,192.168.1.1,53,17,2,188,2,306,94,94,94,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,188,2,306,0,0,0,0,188,306,0,0
1,51900,192.168.1.1,53,17,1,67,1,95,67,67,67,0,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,95,0,0,0,0,67,95,0,0
1,62234,192.168.1.1,53,17,2,122,2,154,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,122,2,154,0,0,0,0,122,154,0,0
1,64119,192.168.1.1,53,17,1,62,1,94,62,62,62,0,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,94,0,0,0,0,62,94,0,0
1,51587,192.168.1.1,53,17,2,126,2,190,63,63,63,0,95,95,95,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,126,2,190,0,0,0,0,126,190,0,0
1,52635,192.168.1.1,53,17,1,67,1,83,67,67,67,0,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,83,0,0,0,0,67,83,0,0
1,59195,192.168.1.1,53,17,1,66,1,147,66,66,66,0,147,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,147,0,0,0,0,66,147,0,0
1,55384,192.168.1.1,53,17,1,61,1,77,61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,77,0,0,0,0,61,77,0,0
1,57054,192.168.1.1,53,17,1,62,1,229,62,62,62,0,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,229,0,0,0,0,62,229,0,0
